product_id,product_name,category,price
P00811,Motorola Plus 2kg,Electronics,85000
P00812,Motorola Ultra Set of 4,Electronics,165000
P00813,iPhone,Electronics,320000
P00814,iPhone Wireless,Electronics,1200000
P00815,Tecno Smart 1kg,Electronics,380000
P00816,Tecno Gen 3,Electronics,285000
P00817,Phone 4K 2kg,Electronics,780000
P00818,Infinix Digital,Electronics,1200000
P00819,Samsung Digital 1.5L,Electronics,285000
P00820,Xiaomi Gen 3,Electronics,195000
P00821,Nokia HD 1L,Electronics,1200000
P00822,Samsung Max,Electronics,780000
P00823,Xiaomi Plus A4,Electronics,125000
P00824,Motorola 1L,Electronics,920000
P00825,Samsung Gen 2,Electronics,680000
P00826,Phone Pro 2kg,Electronics,380000
P00827,Xiaomi Lite 5kg,Electronics,320000
P00828,iPhone Standard,Electronics,225000
P00829,Phone A4,Electronics,780000
P00830,Motorola Plus 10kg,Electronics,125000
P00831,Xiaomi 1kg,Electronics,680000
P00832,iPhone Mini 50-pack,Electronics,480000
P00833,Xiaomi Plus,Electronics,920000
P00834,Tecno Wireless,Electronics,165000
P00835,Realme,Electronics,480000
P00836,Xiaomi Lite 250ml,Electronics,680000
P00837,Motorola Gen 3,Electronics,85000
P00838,Realme 100-pack,Electronics,125000
P00839,iPhone Standard,Electronics,125000
P00840,Realme Smart 12-pack,Electronics,920000
P00841,Realme Max 1.5L,Electronics,380000
P00842,Nokia Digital 2L,Electronics,680000
P00843,iPhone Ultra 250ml,Electronics,320000
P00844,Nokia Lite Set of 4,Electronics,85000
P00845,Itel 100-pack,Electronics,920000
P00846,Itel HD 2L,Electronics,225000
P00847,Phone Basic,Electronics,780000
P00848,Nokia V3,Electronics,780000
P00849,Xiaomi 10kg,Electronics,920000
P00850,Nokia Ultra 5kg,Electronics,85000
P00851,Phone Premium 500ml,Electronics,195000
P00852,Tecno 2025 1L,Electronics,920000
P00853,Motorola Gen 3 1L,Electronics,380000
P00854,Itel 4K Set of 4,Electronics,680000
P00855,Realme Ultra,Electronics,165000
P00856,iPhone Wireless 5kg,Electronics,780000
P00857,Nokia Gen 3 2kg,Electronics,780000
P00858,Tecno Wireless 2kg,Electronics,680000
P00859,Itel 360 500g,Electronics,165000
P00860,Itel Plus,Electronics,680000
P00861,Phone Plus 250ml,Electronics,165000
P00862,Realme Premium 500g,Electronics,225000
P00863,Xiaomi 2L,Electronics,165000
P00864,Nokia 50-pack,Electronics,920000
P00865,Nokia Lite Set of 4,Electronics,285000
P00866,Xiaomi Standard,Electronics,780000
P00867,Infinix Gen 3 100-pack,Electronics,165000
P00868,Samsung Wireless,Electronics,920000
P00869,Itel A4,Electronics,225000
P00870,Samsung 2kg,Electronics,225000
P00871,Motorola 250g,Electronics,125000
P00872,Samsung 360,Electronics,85000
P00873,Tecno Max 10kg,Electronics,780000
P00874,Itel V3 A5,Electronics,680000
P00875,iPhone 1.5L,Electronics,780000
P00876,Itel Max 500g,Electronics,680000
P00877,Motorola,Electronics,285000
P00878,Itel 1kg,Electronics,165000
P00879,Samsung V3 A4,Electronics,85000
P00880,Motorola 500g,Electronics,680000
P00881,Nokia Premium 1.5L,Electronics,380000
P00882,Itel Ultra,Electronics,285000
P00883,Infinix Digital,Electronics,195000
P00884,Infinix Basic 1kg,Electronics,225000
P00885,Infinix Max,Electronics,195000
P00886,Xiaomi 2025,Electronics,920000
P00887,Nokia Set of 6,Electronics,320000
P00888,Itel Gen 3 250g,Electronics,480000
P00889,Phone V3 500g,Electronics,195000
P00890,Itel Pro 250ml,Electronics,320000
P00891,iPhone 10kg,Electronics,1200000
P00892,Itel 100-pack,Electronics,85000
P00893,iPhone 100-pack,Electronics,165000
P00894,Xiaomi Standard 500ml,Electronics,380000
P00895,Motorola Ultra 100-pack,Electronics,320000
P00896,Infinix 2025,Electronics,285000
P00897,Motorola V2,Electronics,165000
P00898,Xiaomi Elite,Electronics,920000
P00899,Nokia Pro,Electronics,320000
P00900,Infinix Smart,Electronics,285000
P00901,Motorola V2,Electronics,195000
P00902,Realme Pro 100-pack,Electronics,85000
P00903,Itel 2025 Set of 4,Electronics,165000
P00904,Infinix Gen 3 2L,Electronics,1200000
P00905,Samsung,Electronics,125000
P00906,Realme V2 A4,Electronics,85000
P00907,Tecno Plus A4,Electronics,195000
P00908,Infinix Smart 24-pack,Electronics,920000
P00909,Phone 500g,Electronics,225000
P00910,Tecno,Electronics,225000
P00911,Nokia V3 10kg,Electronics,1200000
P00912,Realme Set of 4,Electronics,480000
P00913,Realme Elite,Electronics,380000
P00914,Tecno Premium 24-pack,Electronics,680000
P00915,Xiaomi HD 50-pack,Electronics,85000
P00916,Motorola Pro,Electronics,1200000
P00917,Itel Premium 100-pack,Electronics,165000
P00918,Motorola 4K Set of 4,Electronics,920000
P00919,Tecno 250g,Electronics,920000
P00920,Infinix Smart,Electronics,1200000
P00921,Samsung Digital,Electronics,680000
P00922,Realme,Electronics,285000
P00923,Nokia,Electronics,285000
P00924,Samsung,Electronics,380000
P00925,Realme Basic,Electronics,225000
P00926,Itel Max 250g,Electronics,780000
P00927,Itel Gen 2 2L,Electronics,165000
P00928,Infinix Pro Set of 4,Electronics,780000
P00929,Samsung 2kg,Electronics,1200000
P00930,Realme 2kg,Electronics,780000
P00931,iPhone 2L,Electronics,680000
P00932,Xiaomi Digital,Electronics,320000
P00933,Tecno Elite 100-pack,Electronics,85000
P00934,Nokia Plus Set of 4,Electronics,780000
P00935,Realme Lite,Electronics,320000
P00936,Xiaomi 4K,Electronics,780000
P00937,Samsung Wireless,Electronics,225000
P00938,Itel Plus 500ml,Electronics,320000
P00939,Motorola Elite 100-pack,Electronics,920000
P00940,Infinix Wireless 2L,Electronics,125000
P00941,Realme Mini Set of 6,Electronics,480000
P00942,Realme Pro 5kg,Electronics,920000
P00943,Infinix V3 100-pack,Electronics,285000
P00944,Nokia,Electronics,125000
P00945,Phone Premium 12-pack,Electronics,780000
P00946,Samsung Smart 250ml,Electronics,285000
P00947,Realme Wireless 10kg,Electronics,780000
P00948,Realme Ultra 10kg,Electronics,780000
P00949,Phone Digital Set of 6,Electronics,320000
P00950,Xiaomi Standard 1L,Electronics,165000
P00951,Samsung 2024 250g,Electronics,480000
P00952,Motorola HD,Electronics,680000
P00953,Phone Digital Set of 4,Electronics,480000
P00954,Motorola Gen 2,Electronics,85000
P00955,Motorola Plus 1L,Electronics,85000
P00956,Nokia Max 5kg,Electronics,680000
P00957,Infinix Elite,Electronics,320000
P00958,Phone Premium,Electronics,320000
P00959,Motorola Pro 100-pack,Electronics,780000
P00960,Itel HD,Electronics,480000
P00961,iPhone Basic,Electronics,1200000
P00962,iPhone Elite,Electronics,380000
P00963,Infinix 1.5L,Electronics,195000
P00964,Infinix Gen 3,Electronics,1200000
P00965,Nokia V3,Electronics,320000
P00966,Samsung HD,Electronics,195000
P00967,Tecno Set of 6,Electronics,125000
P00968,Motorola Lite,Electronics,225000
P00969,Samsung 360,Electronics,225000
P00970,Samsung Lite,Electronics,680000
P00971,Nokia 4K 50-pack,Electronics,285000
P00972,Realme 360,Electronics,1200000
P00973,iPhone Ultra 1.5L,Electronics,480000
P00974,Tecno HD,Electronics,85000
P00975,Tecno 100-pack,Electronics,920000
P00976,Nokia Basic 24-pack,Electronics,165000
P00977,Xiaomi Plus,Electronics,920000
P00978,Samsung Max 1.5L,Electronics,165000
P00979,Realme 2025,Electronics,920000
P00980,Nokia Standard A5,Electronics,85000
P00981,Samsung Lite 2L,Electronics,780000
P00982,Samsung Max 2L,Electronics,125000
P00983,Nokia 360 1.5L,Electronics,380000
P00984,Phone Standard 250g,Electronics,920000
P00985,Samsung Mini 50-pack,Electronics,285000
P00986,Motorola HD Set of 4,Electronics,125000
P00987,Tecno HD 10kg,Electronics,680000
P00988,Infinix Pro 12-pack,Electronics,195000
P00989,Phone Basic 1.5L,Electronics,320000
P00990,Itel Mini,Electronics,380000
P00991,Infinix Gen 2 1L,Electronics,480000
P00992,Xiaomi Max 250ml,Electronics,680000
P00993,Itel Premium 1.5L,Electronics,85000
P00994,Phone 1L,Electronics,380000
P00995,Xiaomi Digital,Electronics,165000
P00996,Itel Plus 1kg,Electronics,320000
P00997,Infinix Mini 500g,Electronics,480000
P00998,Phone Plus 500g,Electronics,780000
P00999,Nokia Lite 250g,Electronics,85000
P01000,Xiaomi Smart,Electronics,480000
P01001,Tecno,Electronics,225000
P01002,Phone Plus,Electronics,1200000
P01003,iPhone Gen 2,Electronics,320000
P01004,Tecno 1kg,Electronics,320000
P01005,Phone V2 50-pack,Electronics,165000
P01006,Nokia Ultra 500ml,Electronics,780000
P01007,iPhone 2025 500ml,Electronics,920000
P01008,Xiaomi HD 250ml,Electronics,320000
P01009,Samsung,Electronics,285000
P01010,Samsung Premium 500g,Electronics,285000
P01011,Phone Max A5,Electronics,920000
P01012,Infinix Gen 3 2L,Electronics,285000
P01013,Tecno Lite 5kg,Electronics,680000
P01014,iPhone Gen 2 1.5L,Electronics,380000
P01015,Samsung Lite,Electronics,285000
P01016,Tecno,Electronics,285000
P01017,Tecno Elite 1kg,Electronics,780000
P01018,Infinix Pro Set of 6,Electronics,320000
P01019,Nokia Elite 500ml,Electronics,680000
P01020,Infinix Standard 250ml,Electronics,380000
P01021,iPhone Plus,Electronics,195000
P01022,Itel 4K,Electronics,780000
P01023,Realme Gen 3 10kg,Electronics,195000
P01024,Samsung 4K 500ml,Electronics,195000
P01025,Realme Premium,Electronics,480000
P01026,Itel V3 2kg,Electronics,195000
P01027,Samsung Wireless 1.5L,Electronics,680000
P01028,Itel 360 250ml,Electronics,920000
P01029,Phone Pro,Electronics,480000
P01030,iPhone Max A5,Electronics,165000
P01031,Realme V3 A4,Electronics,85000
P01032,Tecno 5kg,Electronics,320000
P01033,Motorola Premium,Electronics,125000
P01034,iPhone Gen 2 A4,Electronics,85000
P01035,Phone Premium Set of 6,Electronics,225000
P01036,Itel A4,Electronics,480000
P01037,iPhone Gen 2,Electronics,920000
P01038,iPhone Smart 250g,Electronics,85000
P01039,Tecno 360 1.5L,Electronics,1200000
P01040,Xiaomi Pro 2L,Electronics,195000
P01041,Infinix Pro 1.5L,Electronics,320000
P01042,Itel Max,Electronics,480000
P01043,Motorola Wireless 250ml,Electronics,320000
P01044,Phone,Electronics,125000
P01045,Nokia A4,Electronics,85000
P01046,Nokia 2024 1.5L,Electronics,920000
P01047,Xiaomi Ultra A5,Electronics,380000
P01048,Nokia Smart A4,Electronics,1200000
P01049,Phone Basic A5,Electronics,125000
P01050,Realme Smart 250g,Electronics,780000
P01051,Infinix Digital,Electronics,480000
P01052,iPhone Elite,Electronics,680000
P01053,Realme 2025 12-pack,Electronics,480000
P01054,Motorola,Electronics,780000
P01055,Nokia 250g,Electronics,85000
P01056,Infinix Pro 2kg,Electronics,480000
P01057,Nokia Plus,Electronics,85000
P01058,Samsung Gen 2,Electronics,780000
P01059,Itel Premium 5kg,Electronics,380000
P01060,Realme 5kg,Electronics,125000
P01061,iPhone Standard,Electronics,165000
P01062,Nokia Max,Electronics,680000
P01063,Nokia Standard 10kg,Electronics,195000
P01064,Tecno Standard A4,Electronics,680000
P01065,Itel 2025 250ml,Electronics,480000
P01066,Phone Lite 2L,Electronics,780000
P01067,Xiaomi Pro 12-pack,Electronics,920000
P01068,Xiaomi 2025 5kg,Electronics,380000
P01069,Samsung 2024 12-pack,Electronics,225000
P01070,Infinix 24-pack,Electronics,920000
P01071,Infinix 4K 2kg,Electronics,195000
P01072,Realme Smart 1L,Electronics,85000
P01073,Xiaomi Pro Set of 6,Electronics,480000
P01074,Infinix Basic 10kg,Electronics,85000
P01075,Motorola Max 2kg,Electronics,920000
P01076,Realme Digital 5kg,Electronics,380000
P01077,Phone Mini,Electronics,195000
P01078,Realme Pro 24-pack,Electronics,225000
P01079,Tecno V3 500ml,Electronics,1200000
P01080,Realme Pro 250g,Electronics,165000
P01081,Itel Ultra 10kg,Electronics,285000
P01082,Samsung Digital,Electronics,125000
P01083,Samsung Basic,Electronics,125000
P01084,Nokia Gen 3 250g,Electronics,165000
P01085,Motorola Pro Set of 6,Electronics,285000
P01086,iPhone Plus 50-pack,Electronics,285000
P01087,iPhone Digital 500ml,Electronics,125000
P01088,Realme Premium 24-pack,Electronics,680000
P01089,Phone 2025,Electronics,480000
P01090,iPhone HD 250g,Electronics,480000
P01091,Tecno V2 500g,Electronics,680000
P01092,Samsung Elite,Electronics,680000
P01093,Realme Wireless,Electronics,125000
P01094,Phone,Electronics,480000
P01095,Infinix Set of 6,Electronics,320000
P01096,Itel Gen 3 1.5L,Electronics,165000
P01097,Phone,Electronics,320000
P01098,iPhone Gen 2 2kg,Electronics,920000
P01099,Realme 50-pack,Electronics,320000
P01100,iPhone V2 Set of 4,Electronics,285000
P01101,Realme Ultra 10kg,Electronics,85000
P01102,Motorola Basic A4,Electronics,85000
P01103,Tecno Smart,Electronics,225000
P01104,Samsung,Electronics,680000
P01105,Xiaomi 4K 2L,Electronics,285000
P01106,Nokia Pro,Electronics,680000
P01107,Xiaomi Ultra 100-pack,Electronics,320000
P01108,Tecno Pro 2L,Electronics,480000
P01109,Itel Smart 10kg,Electronics,1200000
P01110,Tecno Basic 1kg,Electronics,480000
P01111,Infinix 2024,Electronics,285000
P01112,Infinix Pro 1kg,Electronics,165000
P01113,Motorola 12-pack,Electronics,285000
P01114,Xiaomi Max Set of 4,Electronics,1200000
P01115,Tecno Set of 6,Electronics,1200000
P01116,Motorola Lite,Electronics,285000
P01117,Infinix 360,Electronics,195000
P01118,Xiaomi,Electronics,85000
P01119,Itel Elite 250ml,Electronics,320000
P01120,Nokia Premium,Electronics,85000
P01121,Motorola Premium,Electronics,85000
P01122,Samsung HD,Electronics,480000
P01123,iPhone Pro 1.5L,Electronics,920000
P01124,Realme Smart 50-pack,Electronics,380000
P01125,Realme 4K 2L,Electronics,920000
P01126,Tecno 4K,Electronics,780000
P01127,Tecno 250ml,Electronics,285000
P01128,Phone V3,Electronics,125000
P01129,Xiaomi V2 500ml,Electronics,680000
P01130,Itel V3 5kg,Electronics,1200000
P01131,iPhone 2025,Electronics,225000
P01132,Phone Gen 3 Set of 6,Electronics,125000
P01133,iPhone Premium 100-pack,Electronics,380000
P01134,Realme V3 500g,Electronics,480000
P01135,iPhone Premium 1.5L,Electronics,1200000
P01136,Itel,Electronics,285000
P01137,Realme V3 12-pack,Electronics,680000
P01138,Itel Wireless 24-pack,Electronics,680000
P01139,Infinix 4K A5,Electronics,165000
P01140,Realme Premium 250g,Electronics,920000
P01141,Nokia Elite 250g,Electronics,225000
P01142,Samsung V3,Electronics,85000
P01143,Samsung Digital,Electronics,780000
P01144,Xiaomi Plus Set of 6,Electronics,780000
P01145,Phone 2024 12-pack,Electronics,320000
P01146,Itel Digital,Electronics,125000
P01147,iPhone Plus,Electronics,195000
P01148,iPhone Elite 250ml,Electronics,380000
P01149,Realme 360,Electronics,195000
P01150,Infinix 4K,Electronics,480000
P01151,Nokia Gen 2,Electronics,920000
P01152,Motorola Plus,Electronics,780000
P01153,Realme Lite A4,Electronics,1200000
P01154,Tecno 4K 1.5L,Electronics,380000
P01155,Phone Ultra,Electronics,225000
P01156,Infinix Premium 12-pack,Electronics,920000
P01157,Samsung V2 2kg,Electronics,920000
P01158,Samsung V2 1kg,Electronics,480000
P01159,Phone Plus 500g,Electronics,125000
P01160,Motorola Basic 500g,Electronics,225000
P01161,Tecno Elite A4,Electronics,780000
P01162,Nokia 1.5L,Electronics,1200000
P01163,Realme Set of 4,Electronics,165000
P01164,Realme Max 1L,Electronics,125000
P01165,iPhone V2 A5,Electronics,165000
P01166,Phone V2 500g,Electronics,225000
P01167,Nokia HD 50-pack,Electronics,1200000
P01168,Samsung A4,Electronics,225000
P01169,Tecno Basic,Electronics,285000
P01170,Itel 12-pack,Electronics,225000
P01171,Nokia Elite 1L,Electronics,780000
P01172,Tecno A5,Electronics,480000
P01173,Motorola 2024 Set of 6,Electronics,165000
P01174,Realme Gen 2 1kg,Electronics,380000
P01175,Phone Pro Set of 4,Electronics,780000
P01176,Motorola Wireless 2kg,Electronics,195000
P01177,Motorola Elite 500ml,Electronics,125000
P01178,iPhone HD,Electronics,285000
P01179,Nokia 360,Electronics,125000
P01180,Realme 2025,Electronics,320000
P01181,Phone 360 100-pack,Electronics,85000
P01182,iPhone Plus 100-pack,Electronics,780000
P01183,Xiaomi Lite,Electronics,780000
P01184,Infinix Standard 5kg,Electronics,320000
P01185,Infinix HD 100-pack,Electronics,1200000
P01186,Infinix Gen 3 1L,Electronics,380000
P01187,Samsung Basic,Electronics,320000
P01188,Phone Set of 4,Electronics,380000
P01189,Samsung,Electronics,320000
P01190,Samsung Plus 2kg,Electronics,680000
P01191,Samsung 1L,Electronics,480000
P01192,Tecno Elite 24-pack,Electronics,165000
P01193,Infinix 4K,Electronics,195000
P01194,Motorola 250ml,Electronics,225000
P01195,Itel Pro,Electronics,195000
P01196,Phone,Electronics,780000
P01197,Motorola,Electronics,195000
P01198,iPhone 4K 1.5L,Electronics,780000
P01199,Tecno Gen 2 5kg,Electronics,380000
P01200,Realme Basic Set of 6,Electronics,165000
P01201,Nokia Elite Set of 4,Electronics,920000
P01202,Realme HD,Electronics,125000
P01203,Samsung Premium,Electronics,380000
P01204,Infinix 250g,Electronics,780000
P01205,Nokia,Electronics,1200000
P01206,Motorola Max Set of 4,Electronics,125000
P01207,Itel 2025,Electronics,195000
P01208,Xiaomi Ultra A4,Electronics,920000
P01209,Motorola HD 1kg,Electronics,85000
P01210,Infinix Plus 500g,Electronics,320000
P01211,Nokia Plus 12-pack,Electronics,85000
P01212,Samsung Premium 100-pack,Electronics,225000
P01213,Tecno 50-pack,Electronics,1200000
P01214,Motorola V2 A5,Electronics,85000
P01215,Infinix 360 50-pack,Electronics,225000
P01216,Xiaomi Pro 50-pack,Electronics,165000
P01217,Realme,Electronics,225000
P01218,Motorola 360 1L,Electronics,85000
P01219,Itel 250ml,Electronics,195000
P01220,Xiaomi Plus 12-pack,Electronics,380000
P01221,Motorola Plus 250g,Electronics,480000
P01222,Motorola Digital 1kg,Electronics,380000
P01223,Xiaomi Smart 1kg,Electronics,680000
P01224,Motorola 2024,Electronics,780000
P01225,Xiaomi Premium,Electronics,85000
P01226,Motorola Mini,Electronics,165000
P01227,Nokia Smart 100-pack,Electronics,125000
P01228,iPhone Gen 3 Set of 6,Electronics,285000
P01229,Samsung 4K 10kg,Electronics,195000
P01230,Realme 4K 100-pack,Electronics,920000
P01231,Infinix Premium,Electronics,165000
P01232,Phone V2 250g,Electronics,780000
P01233,iPhone 100-pack,Electronics,320000
P01234,Tecno Digital 1L,Electronics,285000
P01235,Realme,Electronics,780000
P01236,Infinix Premium 500ml,Electronics,920000
P01237,Realme V3 Set of 4,Electronics,85000
P01238,Tecno Digital Set of 6,Electronics,225000
P01239,Realme V3 500ml,Electronics,125000
P01240,iPhone 1L,Electronics,165000
P01241,Motorola Pro 2kg,Electronics,225000
P01242,Nokia Max,Electronics,165000
P01243,Phone HD 500g,Electronics,1200000
P01244,Realme Mini 5kg,Electronics,480000
P01245,Nokia Standard 100-pack,Electronics,285000
P01246,Realme Ultra 500g,Electronics,380000
P01247,Motorola Smart Set of 4,Electronics,320000
P01248,Tecno V3 1kg,Electronics,1200000
P01249,Infinix 24-pack,Electronics,380000
P01250,Realme Pro,Electronics,320000
P01251,Samsung Wireless,Electronics,780000
P01252,Itel Smart 1L,Electronics,920000
P01253,Samsung Gen 3 Set of 4,Electronics,680000
P01254,Xiaomi Lite 12-pack,Electronics,285000
P01255,Nokia Standard 1L,Electronics,920000
P01256,Realme 4K Set of 4,Electronics,225000
P01257,Samsung Gen 3 A5,Electronics,920000
P01258,Samsung Digital 1kg,Electronics,380000
P01259,Itel Gen 3,Electronics,125000
P01260,Motorola Basic A4,Electronics,195000
P01261,Itel V3 24-pack,Electronics,380000
P01262,Nokia 360 A4,Electronics,680000
P01263,Infinix,Electronics,225000
P01264,Itel 360 1kg,Electronics,320000
P01265,Tecno HD,Electronics,1200000
P01266,Motorola 500g,Electronics,380000
P01267,iPhone Standard Set of 4,Electronics,680000
P01268,Infinix Elite,Electronics,680000
P01269,Realme Lite 5kg,Electronics,165000
P01270,iPhone Basic 10kg,Electronics,85000
P01271,Infinix 2025,Electronics,320000
P01272,Nokia Smart 500ml,Electronics,165000
P01273,Tecno V3,Electronics,480000
P01274,Infinix Wireless 10kg,Electronics,1200000
P01275,Xiaomi HD Set of 4,Electronics,125000
